uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,samplingImpracticalRemarks,samplingImpractical,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy,publicationDate,release
2216e63e-4338-4bb5-9060-64e00875fa97,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,C1,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2018-06-05T15:35:00Z,NA,NA,UKFS_063.C1.2018-06-05T10:35-05:00[US/Central],0,0,76,71,deciduous forest,26,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
69907a1f-4c3d-468b-945d-ca89a5b9a43e,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,B1,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2018-06-05T15:51:00Z,NA,NA,UKFS_063.B1.2018-06-05T10:51-05:00[US/Central],0,0,76,71,deciduous forest,26,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
490d78b9-781c-4bbf-b75b-250e8041443a,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,C3,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2018-06-06T10:47:00Z,NA,NA,UKFS_013.C3.2018-06-06T05:47-05:00[US/Central],10,1,75,75,grassland,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
362c03eb-db99-4cec-85c2-7a000a3cfade,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,B3,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2018-06-06T11:06:00Z,NA,NA,UKFS_013.B3.2018-06-06T06:06-05:00[US/Central],10,1,75,75,evergreen forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
ab3bbffa-26ce-464f-b0b4-62998c3af792,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,A3,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2018-06-06T11:29:00Z,NA,NA,UKFS_013.A3.2018-06-06T06:29-05:00[US/Central],10,1,75,75,evergreen forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
1e0e5e71-a8b8-4c8c-ba6a-973d52492807,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,A2,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2018-06-06T11:49:00Z,NA,NA,UKFS_013.A2.2018-06-06T06:49-05:00[US/Central],10,1,75,75,riparian,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
f19af647-094b-4acd-b1ae-154a5a0e3c61,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,B2,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2018-06-06T12:10:00Z,NA,NA,UKFS_013.B2.2018-06-06T07:10-05:00[US/Central],10,1,75,75,riparian,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
9d30653c-1792-4364-a43b-404c6bc974eb,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,A1,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2018-06-06T12:27:00Z,NA,NA,UKFS_013.A1.2018-06-06T07:27-05:00[US/Central],10,1,75,75,grassland,23,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
373dce02-eeff-4218-b205-c177774176a6,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,B1,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2018-06-06T12:41:00Z,NA,NA,UKFS_013.B1.2018-06-06T07:41-05:00[US/Central],10,1,75,75,riparian,22,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
c344612c-70b1-4759-bd56-b534a1867bd6,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,C1,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2018-06-06T12:55:00Z,NA,NA,UKFS_013.C1.2018-06-06T07:55-05:00[US/Central],10,1,75,75,grassland,23,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
7b8d39da-2cbe-41f9-a3ab-5873643eda02,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,C2,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2018-06-06T13:09:00Z,NA,NA,UKFS_013.C2.2018-06-06T08:09-05:00[US/Central],10,1,75,75,riparian,25,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
be8acd2e-ac23-4a9e-bb04-712bdef47d25,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,grasslandHerbaceous,39.05501,-95.19004,WGS84,250.1,329.2,0.1,2018-06-06T13:29:00Z,NA,NA,UKFS_025.A3.2018-06-06T08:29-05:00[US/Central],1,10,72,66,grassland,26,4,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
e2865c73-adba-4134-a138-26aac0e6bf0f,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A2,grasslandHerbaceous,39.05501,-95.19004,WGS84,250.1,329.2,0.1,2018-06-06T13:40:00Z,NA,NA,UKFS_025.A2.2018-06-06T08:40-05:00[US/Central],1,10,72,66,grassland,26,6,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
f42f6603-e4b7-4baa-982d-a27955dcc6ab,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A1,grasslandHerbaceous,39.05501,-95.19004,WGS84,250.1,329.2,0.1,2018-06-06T13:55:00Z,NA,NA,UKFS_025.A1.2018-06-06T08:55-05:00[US/Central],1,10,72,66,grassland,27,4,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
09420539-f5f2-4533-8ee2-ddde6529035c,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B2,grasslandHerbaceous,39.05501,-95.19004,WGS84,250.1,329.2,0.1,2018-06-06T14:06:00Z,NA,NA,UKFS_025.B2.2018-06-06T09:06-05:00[US/Central],1,10,72,66,grassland,28,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
c6fe8de3-39f3-44fa-8c99-eb6537d6040a,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B1,grasslandHerbaceous,39.05501,-95.19004,WGS84,250.1,329.2,0.1,2018-06-06T14:19:00Z,NA,NA,UKFS_025.B1.2018-06-06T09:19-05:00[US/Central],1,10,72,66,grassland,28,4,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
6529d50a-04b9-4d64-8d7b-a8fd9fb8f4d5,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C1,grasslandHerbaceous,39.05501,-95.19004,WGS84,250.1,329.2,0.1,2018-06-06T14:33:00Z,NA,NA,UKFS_025.C1.2018-06-06T09:33-05:00[US/Central],1,10,72,66,grassland,29,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
96537828-98d3-4caf-948f-d970e5b24e25,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,grasslandHerbaceous,39.05501,-95.19004,WGS84,250.1,329.2,0.1,2018-06-06T14:47:00Z,NA,NA,UKFS_025.C2.2018-06-06T09:47-05:00[US/Central],1,10,72,66,deciduous forest,30,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
372688f9-3a68-4a08-8815-992aeb033ee4,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,grasslandHerbaceous,39.05501,-95.19004,WGS84,250.1,329.2,0.1,2018-06-06T15:01:00Z,NA,NA,UKFS_025.C3.2018-06-06T10:01-05:00[US/Central],1,10,72,66,deciduous forest,31,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
18dc2351-b32f-48d7-90bf-ec1473c2bdd0,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,grasslandHerbaceous,39.05501,-95.19004,WGS84,250.1,329.2,0.1,2018-06-06T15:17:00Z,NA,NA,UKFS_025.B3.2018-06-06T10:17-05:00[US/Central],1,10,72,66,deciduous forest,28,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
28122df3-a421-4e39-958d-dbb6089a51e4,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,B2,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2019-06-17T10:40:00Z,NA,NA,UKFS_004.B2.2019-06-17T05:40-05:00[US/Central],100,100,82,86,deciduous forest,24,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
0bd2692a-6d86-408e-9a31-a1a6f8aacf7c,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,B1,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2019-06-17T11:00:00Z,NA,NA,UKFS_004.B1.2019-06-17T06:00-05:00[US/Central],100,100,82,86,deciduous forest,22,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
daf8909d-03fd-4b8d-95a5-5fd5b8951ee7,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,A1,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2019-06-17T11:21:00Z,NA,NA,UKFS_004.A1.2019-06-17T06:21-05:00[US/Central],100,100,82,86,deciduous forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
a5ac86b7-0308-4ee8-ad39-3d2f220ccae5,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,A2,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2019-06-17T11:45:00Z,NA,NA,UKFS_004.A2.2019-06-17T06:45-05:00[US/Central],100,100,82,86,deciduous forest,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
a2da0ab2-d1bc-4254-a7ba-17429b362490,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,A3,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2019-06-17T12:09:00Z,NA,NA,UKFS_004.A3.2019-06-17T07:09-05:00[US/Central],100,100,82,86,deciduous forest,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
ecde2a83-3e29-4e2d-884c-9b4c71699132,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,B3,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2019-06-17T12:36:00Z,NA,NA,UKFS_004.B3.2019-06-17T07:36-05:00[US/Central],100,100,82,86,deciduous forest,21,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
f5350f72-4ca1-4bcc-b584-2b1e439bbc52,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,C3,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2019-06-17T13:06:00Z,NA,NA,UKFS_004.C3.2019-06-17T08:06-05:00[US/Central],100,100,82,86,deciduous forest,22,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
52c46c52-2860-4baf-a642-f95b104b0cf8,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,C2,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2019-06-17T13:28:00Z,NA,NA,UKFS_004.C2.2019-06-17T08:28-05:00[US/Central],100,100,82,86,deciduous forest,22,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
ce0a52ca-0b2c-49ed-8025-a2b55e5091ea,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,C1,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2019-06-17T13:51:00Z,NA,NA,UKFS_004.C1.2019-06-17T08:51-05:00[US/Central],100,100,82,86,deciduous forest,21,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
01c2ab34-6955-45fc-976a-86c214cbac15,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,A3,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2019-06-17T14:44:00Z,NA,NA,UKFS_064.A3.2019-06-17T09:44-05:00[US/Central],100,60,89,82,deciduous forest,24,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
e60ef008-e97f-4a9a-a3be-904a34294bd7,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,A2,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2019-06-17T15:06:00Z,NA,NA,UKFS_064.A2.2019-06-17T10:06-05:00[US/Central],100,60,89,82,deciduous forest,24,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
6c44ca47-c47a-49f5-b31f-7ac8807d565b,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,A1,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2019-06-17T15:33:00Z,NA,NA,UKFS_064.A1.2019-06-17T10:33-05:00[US/Central],100,60,89,82,deciduous forest,24,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
9d51e3a7-d58f-4ad7-a493-2423ad89cdf1,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,B1,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2019-06-17T15:56:00Z,NA,NA,UKFS_064.B1.2019-06-17T10:56-05:00[US/Central],100,60,89,82,deciduous forest,25,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
13ce672e-960d-4eb2-acb3-2c4b2e98f282,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,B3,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2019-06-18T10:54:00Z,NA,NA,UKFS_064.B3.2019-06-18T05:54-05:00[US/Central],100,30,81,84,deciduous forest,23,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
eb4a66b8-1dca-45a6-90e5-a6f34c4beb3f,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,B2,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2019-06-18T11:15:00Z,NA,NA,UKFS_064.B2.2019-06-18T06:15-05:00[US/Central],100,30,81,84,deciduous forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
ac77c330-efd8-4406-b02f-00a1a06fd2df,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,C1,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2019-06-18T11:42:00Z,NA,NA,UKFS_064.C1.2019-06-18T06:42-05:00[US/Central],100,30,81,84,deciduous forest,23,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
2c0bb9a5-4e4c-4419-ac0e-74a06a3281e6,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,C2,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2019-06-18T12:11:00Z,NA,NA,UKFS_064.C2.2019-06-18T07:11-05:00[US/Central],100,30,81,84,evergreen forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
54474443-9fab-40a1-b8b1-d69de78a3d8f,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,C3,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2019-06-18T12:34:00Z,NA,NA,UKFS_064.C3.2019-06-18T07:34-05:00[US/Central],100,30,81,84,developed,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
ca04a02a-18da-4a60-b3ac-7957e9ffd4d3,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,C1,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2019-06-18T13:18:00Z,NA,NA,UKFS_063.C1.2019-06-18T08:18-05:00[US/Central],30,50,94,80,riparian,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
d986cd68-e708-4e9c-968c-fadf74d203d1,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,C2,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2019-06-18T13:45:00Z,NA,NA,UKFS_063.C2.2019-06-18T08:45-05:00[US/Central],30,50,94,80,deciduous forest,20,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
43e89d17-5f34-4e51-bfac-c1594f9785ea,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,C3,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2019-06-18T14:15:00Z,NA,NA,UKFS_063.C3.2019-06-18T09:15-05:00[US/Central],30,50,94,80,deciduous forest,21,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
9b39dbd2-7240-4aff-9b59-4f24363e8e6e,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,B3,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2019-06-18T14:45:00Z,NA,NA,UKFS_063.B3.2019-06-18T09:45-05:00[US/Central],30,50,94,80,deciduous forest,23,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
54f7cf68-4a2b-440a-a812-2eb51f570876,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,B2,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2019-06-18T15:16:00Z,NA,NA,UKFS_063.B2.2019-06-18T10:16-05:00[US/Central],30,50,94,80,deciduous forest,22,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
b9d8d86e-512c-4db5-9247-55766cf6eb4c,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,B1,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2019-06-18T15:38:00Z,NA,NA,UKFS_063.B1.2019-06-18T10:38-05:00[US/Central],30,50,94,80,deciduous forest,23,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
58b3b3e7-1bfb-437a-82b0-45e5ab69bcd5,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,A1,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2019-06-19T10:55:00Z,NA,NA,UKFS_063.A1.2019-06-19T05:55-05:00[US/Central],100,100,90,98,deciduous forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
de3a6975-cdec-4b41-8543-5c3be774d627,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,A2,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2019-06-19T11:20:00Z,NA,NA,UKFS_063.A2.2019-06-19T06:20-05:00[US/Central],100,100,90,98,deciduous forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
329ee34b-1df8-4dd0-8d82-de009829bfe3,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,A3,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2019-06-19T11:45:00Z,NA,NA,UKFS_063.A3.2019-06-19T06:45-05:00[US/Central],100,100,90,98,deciduous forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
65338ae1-39a7-4ea3-ad01-83f370816e11,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,C2,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2019-06-19T13:01:00Z,NA,NA,UKFS_013.C2.2019-06-19T08:01-05:00[US/Central],100,95,91,88,deciduous forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
37dc3a5c-9d02-4884-9362-55f692688928,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,C3,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2019-06-19T13:22:00Z,NA,NA,UKFS_013.C3.2019-06-19T08:22-05:00[US/Central],100,95,91,88,grassland,21,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
a30e5386-3124-4743-8df2-baf41c13fc64,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,B3,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2019-06-19T13:47:00Z,NA,NA,UKFS_013.B3.2019-06-19T08:47-05:00[US/Central],100,95,91,88,evergreen forest,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
be2c9aca-b027-4e9f-aab5-882f7b60849f,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,A3,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2019-06-19T14:09:00Z,NA,NA,UKFS_013.A3.2019-06-19T09:09-05:00[US/Central],100,95,91,88,evergreen forest,21,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
28f100fb-ed0f-4c7e-93db-52bc6e6ad0ad,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,A2,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2019-06-19T14:46:00Z,NA,NA,UKFS_013.A2.2019-06-19T09:46-05:00[US/Central],100,95,91,88,deciduous forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
b4e06e7f-f7c3-4e1c-8747-6e0a432a155a,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,A1,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2019-06-19T15:17:00Z,NA,NA,UKFS_013.A1.2019-06-19T10:17-05:00[US/Central],100,95,91,88,mixed deciduous/evergreen forest,22,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
f37e1d2f-0a7b-4707-91d5-f4f4c783cb81,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,B1,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2019-06-19T15:33:00Z,NA,NA,UKFS_013.B1.2019-06-19T10:33-05:00[US/Central],100,95,91,88,deciduous forest,23,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
fb6c30b3-c88f-4193-b704-13fd4fe4119d,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,C1,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2019-06-19T15:49:00Z,NA,NA,UKFS_013.C1.2019-06-19T10:49-05:00[US/Central],100,95,91,88,grassland,22,5,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
c3c73a50-15a3-4870-8367-bfca11a03df9,UKFS_013.birdGrid.brd,D06,UKFS,UKFS_013,distributed,B2,deciduousForest,39.051621,-95.200368,WGS84,250.2,315.6,0.3,2019-06-24T10:47:00Z,NA,NA,UKFS_013.B2.2019-06-24T05:47-05:00[US/Central],100,100,83,97,deciduous forest,18,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
7167a868-89e8-43dd-a18c-1f4cba566dec,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,grasslandHerbaceous,39.05501,-95.19004,WGS84,250.1,329.2,0.1,2019-06-24T11:28:00Z,NA,NA,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],15,7,93,73,grassland,15,6,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
96b0da51-a9bd-47a3-8385-d611ea61d6da,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,grasslandHerbaceous,39.05501,-95.19004,WGS84,250.1,329.2,0.1,2019-06-24T11:46:00Z,NA,NA,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],15,7,93,73,deciduous forest,16,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
df251f61-3f6f-4a17-8c9c-368641a7cf8a,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,grasslandHerbaceous,39.05501,-95.19004,WGS84,250.1,329.2,0.1,2019-06-24T12:02:00Z,NA,NA,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],15,7,93,73,deciduous forest,18,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
e4add845-379a-4022-8e8f-80bfc4a38c64,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,grasslandHerbaceous,39.05501,-95.19004,WGS84,250.1,329.2,0.1,2019-06-24T12:19:00Z,NA,NA,UKFS_025.C2.2019-06-24T07:19-05:00[US/Central],15,7,93,73,deciduous forest,17,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,RUBIA,20201223T141734Z,RELEASE-2021
