uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy,publicationDate,release
e258ed52-f116-44d0-ac6a-bf110e7aab75,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],1,Y,AMCR,Corvus brachyrhynchos,species,American Crow,NA,flyover,Yes,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
247a2c7d-80ac-41ed-975e-690ac7e7309c,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],6,Y,GRCA,Dumetella carolinensis,species,Gray Catbird,87,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
9185a459-2fdd-4b30-9a28-a9b919b66c0e,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],4,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,53,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
89a88869-c306-434a-820a-515175b62d32,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],4,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,147,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
22076c2c-061c-4eb5-9edf-4dbe79b14a7b,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],6,Y,CANG,Branta canadensis,species,Canada Goose,NA,flyover,Yes,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
6e7f4162-60ac-4772-8465-60e8fc49b8c3,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],1,Y,WOTH,Hylocichla mustelina,species,Wood Thrush,115,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
66642989-5d70-410e-9e69-a7c349986200,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],2,Y,OVEN,Seiurus aurocapilla,species,Ovenbird,156,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
d522f172-0e3c-4073-ac69-8c2ce1cf5827,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],4,Y,ACFL,Empidonax virescens,species,Acadian Flycatcher,15,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
0a0b5f78-cea8-453f-8a97-83fc27c6ea79,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],1,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,12,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
2fe425cc-5a57-4db4-8d6f-65120aa58faf,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],1,Y,AMGO,Spinus tristis,species,American Goldfinch,20,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
dd82beef-530c-4715-a565-04e329e15b9f,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],6,Y,INBU,Passerina cyanea,species,Indigo Bunting,35,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
f7545c01-e353-46f5-af35-1dc11efb7d96,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],3,Y,CARW,Thryothorus ludovicianus,species,Carolina Wren,56,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
93aeb925-fa59-47ff-8d04-b27c89b28db7,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],5,Y,EATO,Pipilo erythrophthalmus,species,Eastern Towhee,45,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
72728415-db16-41ca-8666-2eca1024bb85,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],1,Y,TUTI,Baeolophus bicolor,species,Tufted Titmouse,27,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
aa1faec8-87e2-4314-8509-aca7c9d5aec0,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],1,Y,ACFL,Empidonax virescens,species,Acadian Flycatcher,113,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
1d42aaee-4a68-400c-b42c-5dd0f09565fd,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],1,Y,CARW,Thryothorus ludovicianus,species,Carolina Wren,67,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
efada986-2370-4f2f-8ddd-e1398c66dac4,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],4,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,12,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
3998f83c-ee66-41aa-bf0c-c8c7650a0046,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],5,Y,AMRE,Setophaga ruticilla,species,American Redstart,22,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
29d898bb-14a2-4b51-b023-182b78206528,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],2,Y,PIWO,Dryocopus pileatus,species,Pileated Woodpecker,120,singing,Yes,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
a0a63c00-3b7c-4fe9-99cf-ddb66019df28,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],1,Y,EATO,Pipilo erythrophthalmus,species,Eastern Towhee,12,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
ba65ee22-d8d5-4c29-b6c6-d43648e770f7,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],3,Y,BLGR,Passerina caerulea,species,Blue Grosbeak,21,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
187ba1b6-3061-4f20-8fc7-0eebf8203e04,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],3,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,127,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
5771a69c-04d5-4b4d-902b-87406d280f54,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],3,Y,OROR,Icterus spurius,species,Orchard Oriole,43,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
b9f17708-17c4-4dad-917e-386d7385bb45,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],1,Y,BGGN,Polioptila caerulea,species,Blue-gray Gnatcatcher,15,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
82969e90-e529-4181-88c0-2dc8c389388e,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],1,Y,WBNU,Sitta carolinensis,species,White-breasted Nuthatch,87,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
d4ca5151-5aa9-4673-95d7-89af4992f69b,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,2018-05-15T11:20:00Z,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],2,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,18,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
cdac059e-7755-4240-92b3-3474319094e4,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],1,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,21,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
768ae41d-3972-47fb-99f2-1e43897c9188,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],2,Y,BGGN,Polioptila caerulea,species,Blue-gray Gnatcatcher,58,singing,Yes,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
f06a50d8-ff38-4aab-80cb-61005d1b467e,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],5,Y,OSPR,Pandion haliaetus,species,Osprey,56,flyover,Yes,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
4bf599b0-2adf-4010-b009-d49d72ffda04,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],1,Y,WITU,Meleagris gallopavo,species,Wild Turkey,15,visual,Yes,Unknown,5,NA,TBELL,20201223T142007Z,RELEASE-2021
affa47dd-faf7-4f1a-b01e-7ef1a4feb44e,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],1,Y,INBU,Passerina cyanea,species,Indigo Bunting,52,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
73771907-e5fa-48ce-ab5b-a7ee3f7fa651,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],2,Y,CEDW,Bombycilla cedrorum,species,Cedar Waxwing,NA,flyover,Yes,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
9560cac0-e71f-41e4-adb9-398cfe1febbc,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],1,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,21,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
72402952-793b-47da-bc93-2bee827f9788,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],6,Y,CARW,Thryothorus ludovicianus,species,Carolina Wren,95,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
ac47d24a-601b-4033-85c6-93a4f02b57fd,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],3,Y,RBWO,Melanerpes carolinus,species,Red-bellied Woodpecker,55,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
b0a716df-a64c-4c3b-8257-d0f57657d8f4,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],1,Y,BLJA,Cyanocitta cristata,species,Blue Jay,85,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
757ceac5-df4a-413a-8c73-ef1fabd268b2,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],2,Y,INBU,Passerina cyanea,species,Indigo Bunting,62,singing,Yes,Male,1,NA,TBELL,20201223T142007Z,RELEASE-2021
3817b748-ba58-42b8-bf87-6438280470b3,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],4,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,91,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
b82159aa-4211-44ae-9fcc-3d0b2a84621b,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],2,Y,AMGO,Spinus tristis,species,American Goldfinch,NA,flyover,Yes,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
3a86f63e-18e0-40b0-97c2-9ce41610a72b,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],2,Y,BLGR,Passerina caerulea,species,Blue Grosbeak,120,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
bb77e0a7-0a99-4710-8607-c79a88991143,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],1,Y,TUTI,Baeolophus bicolor,species,Tufted Titmouse,26,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
8550a35c-bb6f-43d9-9030-ee3d44b5ebaa,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],1,Y,CHSP,Spizella passerina,species,Chipping Sparrow,52,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
43f8e146-6298-4b03-aa3d-1e7dcdc148bf,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],1,Y,INBU,Passerina cyanea,species,Indigo Bunting,3,visual,Yes,Male,1,NA,TBELL,20201223T142007Z,RELEASE-2021
9eb6a92d-4492-40a0-9fa8-fd57025aabd3,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],1,Y,OVEN,Seiurus aurocapilla,species,Ovenbird,95,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
6631a3ca-846e-4ae0-a1cc-90e7c3645bf4,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],88,Y,ACFL,Empidonax virescens,species,Acadian Flycatcher,NA,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
5b12cb4e-edd9-4973-9883-6847a6a93a46,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],6,Y,CARW,Thryothorus ludovicianus,species,Carolina Wren,27,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
30d131be-5182-4671-9d1f-f4bb2198836b,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],5,Y,OVEN,Seiurus aurocapilla,species,Ovenbird,95,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
d3434d89-7c00-4c6a-8016-56b682debb6a,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],1,Y,WOTH,Hylocichla mustelina,species,Wood Thrush,87,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
98a79301-a409-449e-b470-33b2a1816001,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],6,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,52,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
52a98114-cead-4d5f-98e8-a1e8a8623588,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],1,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,92,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
760233c6-25f2-4c52-ab1f-93c35dfaa00f,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],1,Y,NOPA,Setophaga americana,species,Northern Parula,76,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
5f0cfb7c-92f7-4bb1-9111-47d17e96c216,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],5,Y,BLJA,Cyanocitta cristata,species,Blue Jay,95,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
a390b3a8-5f7c-4613-9ae1-8baf9177086e,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],2,Y,WOTH,Hylocichla mustelina,species,Wood Thrush,87,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
d4ea7fc5-c724-43cf-a0f9-c44997318e02,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],5,Y,PIWO,Dryocopus pileatus,species,Pileated Woodpecker,95,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
b4d3eefa-5f6b-42e3-ad72-1be7bf3dd767,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],2,Y,AMGO,Spinus tristis,species,American Goldfinch,60,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
bfbc5d0c-535d-4198-b27d-3f25d598b07f,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],1,Y,WOTH,Hylocichla mustelina,species,Wood Thrush,93,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
a7cff1d6-c23d-45ab-829d-0f15e0db0339,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],3,Y,CHSP,Spizella passerina,species,Chipping Sparrow,93,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
c11c11c8-582e-4503-a228-84abd638c711,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2018-05-15T12:03:00Z,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],4,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBELL,20201223T142007Z,RELEASE-2021
6c1e37c7-3129-4661-b689-f2628d8d8e2b,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],2,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBELL,20201223T142007Z,RELEASE-2021
b4c883a7-dfea-438b-bbaa-f570e516282b,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],1,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,27,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
591b377e-22fc-49e4-bf3b-4c4dc5c6eb26,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],5,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,40,singing,Yes,Male,1,NA,TBELL,20201223T142007Z,RELEASE-2021
168c7337-f6be-4f37-98b6-fbb220225188,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],5,Y,RHWO,Melanerpes erythrocephalus,species,Red-headed Woodpecker,78,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
8a588d16-b122-4f2a-b9ca-f5dd0d3f13f6,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],1,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,42,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
c5b6a664-2fe4-4a25-bfdc-65f0378bc2d8,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],1,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,205,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
bc422942-3d51-40a4-8d65-a3faa58b6d30,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],1,Y,EATO,Pipilo erythrophthalmus,species,Eastern Towhee,33,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
5d3b4e67-af4b-4246-9477-52772e420d28,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],1,Y,ACFL,Empidonax virescens,species,Acadian Flycatcher,25,singing,Yes,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
aad50568-5642-4faf-83a3-5251970a0487,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],6,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBELL,20201223T142007Z,RELEASE-2021
efc1677b-188b-4a50-954c-8d08a56e1927,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],1,Y,ACFL,Empidonax virescens,species,Acadian Flycatcher,12,singing,Yes,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
ab00422f-63c7-4a7b-8e28-fdefd3ab4935,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],1,Y,SCTA,Piranga olivacea,species,Scarlet Tanager,55,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
ce077b5c-3a45-4399-a802-7b654b66a28d,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],5,Y,BLGR,Passerina caerulea,species,Blue Grosbeak,75,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
762f691a-c65d-42d9-8e30-e4be3d5ef222,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],5,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,13,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
8c99a9f9-d02c-4b25-a56d-ee38b30f097b,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],1,Y,OVEN,Seiurus aurocapilla,species,Ovenbird,94,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
ef9f4038-2b99-4bf8-914b-e6c00e1bc2e2,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],4,Y,WOTH,Hylocichla mustelina,species,Wood Thrush,78,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
bc790a01-b924-4e95-88d3-ba57618dbaf1,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],4,Y,TUTI,Baeolophus bicolor,species,Tufted Titmouse,25,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
ace3d92e-69ac-43a3-9973-a9eca9a1465d,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],1,Y,GCFL,Myiarchus crinitus,species,Great Crested Flycatcher,250,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
98a4c591-f2f7-4ecc-9c75-c1d2df3ac375,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],6,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBELL,20201223T142007Z,RELEASE-2021
d368c805-7e6c-4c02-a048-c94627692e7d,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],2,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,44,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
f001db7e-3e0c-467a-893a-979d5044b53c,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,2018-05-15T12:50:00Z,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],1,Y,OVEN,Seiurus aurocapilla,species,Ovenbird,97,singing,No,Unknown,1,NA,TBELL,20201223T142007Z,RELEASE-2021
